Gemeinde,Bauperiode,Energiequelle,Anzahl,GebaeudeTotal
Celerina/Schlarigna,8014.0,Unbestimmt,1,76
Murgenthal,8023.0,Unbestimmt,71,89
Murgenthal,8023.0,Keine,18,89
Sursee,8018.0,Unbestimmt,71,109
Sursee,8018.0,Heizöl,31,109
Sursee,8018.0,Elektrizität,4,109
Sursee,8018.0,Weitere,2,109
Sursee,8018.0,Keine,1,109
Stabio,8017.0,Heizöl,71,162
Stabio,8017.0,Unbestimmt,41,162
Stabio,8017.0,Elektrizität,34,162
Stabio,8017.0,Gas,14,162
Stabio,8017.0,Weitere,2,162
Wangen an der Aare,8013.0,Heizöl,71,136
Wangen an der Aare,8013.0,Unbestimmt,41,136
Wangen an der Aare,8013.0,Weitere,17,136
Wangen an der Aare,8013.0,Elektrizität,7,136
Anniviers,8022.0,Unbestimmt,71,158
Anniviers,8022.0,Elektrizität,55,158
Anniviers,8022.0,Weitere,25,158
Anniviers,8022.0,Keine,3,158
Anniviers,8022.0,Heizöl,2,158
Anniviers,8022.0,Gas,2,158
Ingenbohl,8014.0,Unbestimmt,71,193
Ingenbohl,8014.0,Heizöl,69,193
Ingenbohl,8014.0,Weitere,42,193
Ingenbohl,8014.0,Elektrizität,8,193
Ingenbohl,8014.0,Gas,3,193
Frenkendorf,8022.0,Weitere,71,111
Frenkendorf,8022.0,Keine,27,111
Frenkendorf,8022.0,Gas,13,111
Romanshorn,8023.0,Unbestimmt,71,114
Romanshorn,8023.0,Keine,32,114
Romanshorn,8023.0,Weitere,7,114
Romanshorn,8023.0,Gas,4,114
Lauperswil,8014.0,Unbestimmt,71,123
Lauperswil,8014.0,Heizöl,31,123
Lauperswil,8014.0,Weitere,17,123
Lauperswil,8014.0,Elektrizität,4,123
Wallbach,8019.0,Unbestimmt,71,94
Wallbach,8019.0,Gas,14,94
Wallbach,8019.0,Heizöl,4,94
Wallbach,8019.0,Elektrizität,3,94
Wallbach,8019.0,Weitere,2,94
Kirchlindach,8013.0,Heizöl,71,132
Kirchlindach,8013.0,Unbestimmt,41,132
Kirchlindach,8013.0,Weitere,16,132
Kirchlindach,8013.0,Elektrizität,4,132
Obersaxen Mundaun,8016.0,Heizöl,71,114
Obersaxen Mundaun,8016.0,Elektrizität,26,114
Obersaxen Mundaun,8016.0,Weitere,10,114
Obersaxen Mundaun,8016.0,Unbestimmt,6,114
Obersaxen Mundaun,8016.0,Keine,1,114
Niederrohrdorf,8016.0,Unbestimmt,71,111
Niederrohrdorf,8016.0,Heizöl,34,111
Niederrohrdorf,8016.0,Weitere,4,111
Niederrohrdorf,8016.0,Elektrizität,2,111
Hohenrain,8022.0,Unbestimmt,71,89
Hohenrain,8022.0,Weitere,11,89
Hohenrain,8022.0,Heizöl,7,89
Fislisbach,8021.0,Unbestimmt,71,83
Fislisbach,8021.0,Gas,6,83
Fislisbach,8021.0,Weitere,5,83
Fislisbach,8021.0,Elektrizität,1,83
Münchwilen (TG),8018.0,Gas,71,135
Münchwilen (TG),8018.0,Unbestimmt,38,135
Münchwilen (TG),8018.0,Heizöl,13,135
Münchwilen (TG),8018.0,Weitere,7,135
Münchwilen (TG),8018.0,Keine,3,135
Münchwilen (TG),8018.0,Elektrizität,3,135
Ringgenberg (BE),8015.0,Heizöl,71,149
Ringgenberg (BE),8015.0,Keine,29,149
Ringgenberg (BE),8015.0,Unbestimmt,25,149
Ringgenberg (BE),8015.0,Weitere,16,149
Ringgenberg (BE),8015.0,Elektrizität,5,149
Ringgenberg (BE),8015.0,Gas,3,149
Schinznach,8019.0,Unbestimmt,71,98
Schinznach,8019.0,Heizöl,24,98
Schinznach,8019.0,Weitere,3,98
Rüthi (SG),8022.0,Unbestimmt,71,97
Rüthi (SG),8022.0,Weitere,14,97
Rüthi (SG),8022.0,Gas,11,97
Rüthi (SG),8022.0,Heizöl,1,97
Utzenstorf,8016.0,Unbestimmt,71,103
Utzenstorf,8016.0,Elektrizität,11,103
Utzenstorf,8016.0,Gas,8,103
Utzenstorf,8016.0,Weitere,8,103
Utzenstorf,8016.0,Heizöl,5,103
Erlinsbach (SO),8022.0,Unbestimmt,71,82
Erlinsbach (SO),8022.0,Gas,6,82
Erlinsbach (SO),8022.0,Weitere,5,82
Oberkirch,8015.0,Unbestimmt,71,160
Oberkirch,8015.0,Heizöl,42,160
Oberkirch,8015.0,Weitere,22,160
Oberkirch,8015.0,Keine,20,160
Oberkirch,8015.0,Elektrizität,5,160
Boltigen,8013.0,Unbestimmt,71,135
Boltigen,8013.0,Weitere,34,135
Boltigen,8013.0,Heizöl,28,135
Boltigen,8013.0,Elektrizität,2,135
St. Margrethen,8016.0,Unbestimmt,71,126
St. Margrethen,8016.0,Heizöl,24,126
St. Margrethen,8016.0,Gas,18,126
St. Margrethen,8016.0,Elektrizität,6,126
St. Margrethen,8016.0,Weitere,5,126
St. Margrethen,8016.0,Keine,2,126
Sigriswil,8017.0,Unbestimmt,71,155
Sigriswil,8017.0,Heizöl,53,155
Sigriswil,8017.0,Weitere,25,155
Sigriswil,8017.0,Elektrizität,6,155
Subingen,8015.0,Unbestimmt,71,138
Subingen,8015.0,Heizöl,51,138
Subingen,8015.0,Gas,9,138
Subingen,8015.0,Elektrizität,6,138
Subingen,8015.0,Weitere,1,138
Leytron,8021.0,Unbestimmt,71,120
Leytron,8021.0,Elektrizität,27,120
Leytron,8021.0,Heizöl,13,120
Leytron,8021.0,Keine,5,120
Leytron,8021.0,Weitere,4,120
Möriken-Wildegg,8013.0,Unbestimmt,71,167
Möriken-Wildegg,8013.0,Heizöl,57,167
Möriken-Wildegg,8013.0,Weitere,27,167
Möriken-Wildegg,8013.0,Gas,6,167
Möriken-Wildegg,8013.0,Elektrizität,6,167
Préverenges,8017.0,Gas,71,92
Préverenges,8017.0,Unbestimmt,9,92
Préverenges,8017.0,Heizöl,6,92
Préverenges,8017.0,Elektrizität,4,92
Préverenges,8017.0,Keine,1,92
Préverenges,8017.0,Weitere,1,92
Seewen,8013.0,Unbestimmt,71,103
Seewen,8013.0,Heizöl,18,103
Seewen,8013.0,Weitere,11,103
Seewen,8013.0,Keine,3,103
Val-de-Ruz,8018.0,Gas,71,169
Val-de-Ruz,8018.0,Heizöl,61,169
Val-de-Ruz,8018.0,Weitere,31,169
Val-de-Ruz,8018.0,Unbestimmt,5,169
Val-de-Ruz,8018.0,Keine,1,169
Stallikon,8018.0,Heizöl,71,120
Stallikon,8018.0,Unbestimmt,33,120
Stallikon,8018.0,Weitere,13,120
Stallikon,8018.0,Keine,2,120
Stallikon,8018.0,Elektrizität,1,120
Uznach,8021.0,Unbestimmt,71,112
Uznach,8021.0,Gas,24,112
Uznach,8021.0,Weitere,12,112
Uznach,8021.0,Keine,4,112
Uznach,8021.0,Heizöl,1,112
Capriasca,8021.0,Unbestimmt,71,111
Capriasca,8021.0,Heizöl,28,111
Capriasca,8021.0,Weitere,6,111
Capriasca,8021.0,Elektrizität,3,111
Capriasca,8021.0,Gas,3,111
Oberkirch,8021.0,Unbestimmt,71,116
Oberkirch,8021.0,Weitere,24,116
Oberkirch,8021.0,Keine,14,116
Oberkirch,8021.0,Heizöl,4,116
Oberkirch,8021.0,Gas,2,116
Oberkirch,8021.0,Elektrizität,1,116
Churwalden,8012.0,Weitere,71,241
Churwalden,8012.0,Unbestimmt,63,241
Churwalden,8012.0,Heizöl,50,241
Churwalden,8012.0,Keine,44,241
Churwalden,8012.0,Elektrizität,11,241
Churwalden,8012.0,Gas,2,241
Sumiswald,8023.0,Keine,71,169
Sumiswald,8023.0,Unbestimmt,49,169
Sumiswald,8023.0,Weitere,45,169
Sumiswald,8023.0,Heizöl,4,169
Reitnau,8012.0,Unbestimmt,71,123
Reitnau,8012.0,Heizöl,30,123
Reitnau,8012.0,Weitere,19,123
Reitnau,8012.0,Elektrizität,3,123
Oberägeri,8020.0,Heizöl,71,164
Oberägeri,8020.0,Unbestimmt,61,164
Oberägeri,8020.0,Weitere,20,164
Oberägeri,8020.0,Keine,10,164
Oberägeri,8020.0,Gas,2,164
Sierre,8022.0,Gas,71,119
Sierre,8022.0,Unbestimmt,38,119
Sierre,8022.0,Weitere,7,119
Sierre,8022.0,Heizöl,2,119
Sierre,8022.0,Keine,1,119
Leuk,8013.0,Heizöl,71,150
Leuk,8013.0,Weitere,27,150
Leuk,8013.0,Elektrizität,26,150
Leuk,8013.0,Keine,20,150
Leuk,8013.0,Unbestimmt,5,150
Leuk,8013.0,Gas,1,150
Courroux,8019.0,Unbestimmt,71,118
Courroux,8019.0,Heizöl,28,118
Courroux,8019.0,Gas,15,118
Courroux,8019.0,Weitere,4,118
Othmarsingen,8021.0,Unbestimmt,71,82
Othmarsingen,8021.0,Heizöl,4,82
Othmarsingen,8021.0,Weitere,4,82
Othmarsingen,8021.0,Gas,3,82
Coppet,8015.0,Heizöl,71,187
Coppet,8015.0,Elektrizität,63,187
Coppet,8015.0,Unbestimmt,48,187
Coppet,8015.0,Weitere,4,187
Coppet,8015.0,Gas,1,187
Loveresse,8011.0,Unbestimmt,71,114
Loveresse,8011.0,Heizöl,20,114
Loveresse,8011.0,Weitere,15,114
Loveresse,8011.0,Keine,6,114
Loveresse,8011.0,Elektrizität,2,114
Rothenburg,8017.0,Unbestimmt,71,169
Rothenburg,8017.0,Heizöl,43,169
Rothenburg,8017.0,Weitere,23,169
Rothenburg,8017.0,Keine,12,169
Rothenburg,8017.0,Gas,10,169
Rothenburg,8017.0,Elektrizität,10,169
Wigoltingen,8022.0,Unbestimmt,71,91
Wigoltingen,8022.0,Gas,12,91
Wigoltingen,8022.0,Keine,6,91
Wigoltingen,8022.0,Weitere,2,91
Otelfingen,8022.0,Unbestimmt,71,76
Otelfingen,8022.0,Weitere,3,76
Otelfingen,8022.0,Keine,2,76
Genthod,8015.0,Unbestimmt,71,182
Genthod,8015.0,Heizöl,60,182
Genthod,8015.0,Gas,24,182
Genthod,8015.0,Elektrizität,20,182
Genthod,8015.0,Weitere,7,182
Nunningen,8015.0,Heizöl,71,137
Nunningen,8015.0,Unbestimmt,52,137
Nunningen,8015.0,Weitere,12,137
Nunningen,8015.0,Elektrizität,2,137
Ennetmoos,8015.0,Heizöl,71,121
Ennetmoos,8015.0,Weitere,17,121
Ennetmoos,8015.0,Keine,15,121
Ennetmoos,8015.0,Unbestimmt,11,121
Ennetmoos,8015.0,Elektrizität,7,121
Noble-Contrée,8021.0,Unbestimmt,71,148
Noble-Contrée,8021.0,Gas,55,148
Noble-Contrée,8021.0,Elektrizität,10,148
Noble-Contrée,8021.0,Weitere,8,148
Noble-Contrée,8021.0,Heizöl,4,148
Troistorrents,8023.0,Unbestimmt,71,92
Troistorrents,8023.0,Weitere,11,92
Troistorrents,8023.0,Keine,7,92
Troistorrents,8023.0,Heizöl,3,92
Pomy,8011.0,Unbestimmt,71,153
Pomy,8011.0,Heizöl,34,153
Pomy,8011.0,Gas,19,153
Pomy,8011.0,Keine,12,153
Pomy,8011.0,Elektrizität,11,153
Pomy,8011.0,Weitere,6,153
Schwerzenbach,8017.0,Unbestimmt,71,159
Schwerzenbach,8017.0,Gas,52,159
Schwerzenbach,8017.0,Heizöl,29,159
Schwerzenbach,8017.0,Weitere,7,159
Vouvry,8011.0,Weitere,71,227
Vouvry,8011.0,Unbestimmt,58,227
Vouvry,8011.0,Heizöl,44,227
Vouvry,8011.0,Elektrizität,35,227
Vouvry,8011.0,Gas,13,227
Vouvry,8011.0,Keine,6,227
Schänis,8014.0,Unbestimmt,71,137
Schänis,8014.0,Heizöl,44,137
Schänis,8014.0,Weitere,17,137
Schänis,8014.0,Gas,3,137
Schänis,8014.0,Keine,1,137
Schänis,8014.0,Elektrizität,1,137
Hermrigen,8011.0,Unbestimmt,71,106
Hermrigen,8011.0,Weitere,16,106
Hermrigen,8011.0,Heizöl,13,106
Hermrigen,8011.0,Elektrizität,3,106
Hermrigen,8011.0,Keine,3,106
Mörschwil,8021.0,Unbestimmt,71,93
Mörschwil,8021.0,Weitere,13,93
Mörschwil,8021.0,Heizöl,5,93
Mörschwil,8021.0,Keine,4,93
Boécourt,8011.0,Unbestimmt,71,169
Boécourt,8011.0,Weitere,48,169
Boécourt,8011.0,Heizöl,43,169
Boécourt,8011.0,Keine,6,169
Boécourt,8011.0,Elektrizität,1,169
Malters,8019.0,Unbestimmt,71,139
Malters,8019.0,Heizöl,51,139
Malters,8019.0,Weitere,15,139
Malters,8019.0,Keine,2,139
Onex,8023.0,Unbestimmt,71,111
Onex,8023.0,Gas,28,111
Onex,8023.0,Keine,7,111
Onex,8023.0,Weitere,4,111
Onex,8023.0,Heizöl,1,111
Affoltern am Albis,8023.0,Unbestimmt,71,94
Affoltern am Albis,8023.0,Weitere,20,94
Affoltern am Albis,8023.0,Keine,2,94
Affoltern am Albis,8023.0,Gas,1,94
Büsserach,8022.0,Unbestimmt,71,78
Büsserach,8022.0,Weitere,4,78
Büsserach,8022.0,Gas,2,78
Büsserach,8022.0,Keine,1,78
Ebikon,8019.0,Heizöl,71,215
Ebikon,8019.0,Unbestimmt,45,215
Ebikon,8019.0,Weitere,43,215
Ebikon,8019.0,Gas,38,215
Ebikon,8019.0,Elektrizität,13,215
Ebikon,8019.0,Keine,5,215
Bubikon,8023.0,Unbestimmt,71,101
Bubikon,8023.0,Gas,14,101
Bubikon,8023.0,Weitere,12,101
Bubikon,8023.0,Heizöl,2,101
Bubikon,8023.0,Keine,2,101
Troistorrents,8021.0,Unbestimmt,71,103
Troistorrents,8021.0,Heizöl,12,103
Troistorrents,8021.0,Weitere,11,103
Troistorrents,8021.0,Elektrizität,8,103
Troistorrents,8021.0,Gas,1,103
Plan-les-Ouates,8017.0,Unbestimmt,71,214
Plan-les-Ouates,8017.0,Gas,63,214
Plan-les-Ouates,8017.0,Elektrizität,39,214
Plan-les-Ouates,8017.0,Heizöl,35,214
Plan-les-Ouates,8017.0,Weitere,6,214
Frick,8023.0,Unbestimmt,71,145
Frick,8023.0,Keine,32,145
Frick,8023.0,Weitere,27,145
Frick,8023.0,Gas,9,145
Frick,8023.0,Heizöl,4,145
Frick,8023.0,Elektrizität,2,145
Uznach,8015.0,Unbestimmt,71,180
Uznach,8015.0,Heizöl,59,180
Uznach,8015.0,Gas,37,180
Uznach,8015.0,Elektrizität,8,180
Uznach,8015.0,Weitere,5,180
Acquarossa,8015.0,Unbestimmt,71,181
Acquarossa,8015.0,Elektrizität,66,181
Acquarossa,8015.0,Heizöl,34,181
Acquarossa,8015.0,Weitere,8,181
Acquarossa,8015.0,Gas,2,181
Turbenthal,8013.0,Unbestimmt,71,167
Turbenthal,8013.0,Heizöl,62,167
Turbenthal,8013.0,Weitere,15,167
Turbenthal,8013.0,Elektrizität,13,167
Turbenthal,8013.0,Keine,6,167
Würenlos,8012.0,Heizöl,71,156
Würenlos,8012.0,Unbestimmt,61,156
Würenlos,8012.0,Elektrizität,12,156
Würenlos,8012.0,Weitere,12,156
Hittnau,8023.0,Unbestimmt,71,90
Hittnau,8023.0,Keine,14,90
Hittnau,8023.0,Weitere,3,90
Hittnau,8023.0,Gas,1,90
Hittnau,8023.0,Heizöl,1,90
Echallens,8023.0,Unbestimmt,71,125
Echallens,8023.0,Keine,24,125
Echallens,8023.0,Gas,20,125
Echallens,8023.0,Weitere,10,125
Saint-Saphorin (Lavaux),8011.0,Gas,71,165
Saint-Saphorin (Lavaux),8011.0,Unbestimmt,58,165
Saint-Saphorin (Lavaux),8011.0,Heizöl,25,165
Saint-Saphorin (Lavaux),8011.0,Weitere,6,165
Saint-Saphorin (Lavaux),8011.0,Elektrizität,5,165
Montricher,8011.0,Unbestimmt,71,225
Montricher,8011.0,Heizöl,50,225
Montricher,8011.0,Gas,42,225
Montricher,8011.0,Weitere,37,225
Montricher,8011.0,Elektrizität,22,225
Montricher,8011.0,Keine,3,225
Gelterkinden,8023.0,Weitere,71,142
Gelterkinden,8023.0,Keine,70,142
Gelterkinden,8023.0,Elektrizität,1,142
Flums,8022.0,Unbestimmt,71,99
Flums,8022.0,Weitere,12,99
Flums,8022.0,Keine,9,99
Flums,8022.0,Gas,4,99
Flums,8022.0,Heizöl,2,99
Flums,8022.0,Elektrizität,1,99
Urdorf,8012.0,Heizöl,71,161
Urdorf,8012.0,Keine,31,161
Urdorf,8012.0,Gas,31,161
Urdorf,8012.0,Unbestimmt,14,161
Urdorf,8012.0,Elektrizität,8,161
Urdorf,8012.0,Weitere,6,161
Estavayer,8016.0,Unbestimmt,70,149
Estavayer,8016.0,Elektrizität,33,149
Estavayer,8016.0,Weitere,25,149
Estavayer,8016.0,Heizöl,20,149
Estavayer,8016.0,Gas,1,149
Basadingen-Schlattingen,8013.0,Unbestimmt,70,100
Basadingen-Schlattingen,8013.0,Heizöl,21,100
Basadingen-Schlattingen,8013.0,Weitere,8,100
Basadingen-Schlattingen,8013.0,Keine,1,100
Gachnang,8015.0,Unbestimmt,70,161
Gachnang,8015.0,Heizöl,50,161
Gachnang,8015.0,Gas,28,161
Gachnang,8015.0,Weitere,5,161
Gachnang,8015.0,Keine,4,161
Gachnang,8015.0,Elektrizität,4,161
Niederhelfenschwil,8015.0,Unbestimmt,70,143
Niederhelfenschwil,8015.0,Heizöl,43,143
Niederhelfenschwil,8015.0,Gas,12,143
Niederhelfenschwil,8015.0,Weitere,10,143
Niederhelfenschwil,8015.0,Keine,5,143
Niederhelfenschwil,8015.0,Elektrizität,3,143
Pohlern,8011.0,Unbestimmt,70,104
Pohlern,8011.0,Weitere,18,104
Pohlern,8011.0,Heizöl,15,104
Pohlern,8011.0,Elektrizität,1,104
Schwarzenburg,8023.0,Unbestimmt,70,106
Schwarzenburg,8023.0,Weitere,18,106
Schwarzenburg,8023.0,Keine,15,106
Schwarzenburg,8023.0,Heizöl,2,106
Schwarzenburg,8023.0,Gas,1,106
Root,8022.0,Unbestimmt,70,102
Root,8022.0,Weitere,20,102
Root,8022.0,Keine,12,102
Val-d'Illiez,8017.0,Heizöl,70,105
Val-d'Illiez,8017.0,Weitere,15,105
Val-d'Illiez,8017.0,Unbestimmt,9,105
Val-d'Illiez,8017.0,Elektrizität,7,105
Val-d'Illiez,8017.0,Gas,3,105
Val-d'Illiez,8017.0,Keine,1,105
Ingenbohl,8013.0,Weitere,70,216
Ingenbohl,8013.0,Heizöl,68,216
Ingenbohl,8013.0,Unbestimmt,56,216
Ingenbohl,8013.0,Elektrizität,13,216
Ingenbohl,8013.0,Gas,6,216
Ingenbohl,8013.0,Keine,3,216
Gachnang,8022.0,Unbestimmt,70,120
Gachnang,8022.0,Weitere,23,120
Gachnang,8022.0,Gas,22,120
Gachnang,8022.0,Keine,4,120
Gachnang,8022.0,Elektrizität,1,120
Tägerwilen,8017.0,Unbestimmt,70,154
Tägerwilen,8017.0,Heizöl,54,154
Tägerwilen,8017.0,Gas,21,154
Tägerwilen,8017.0,Keine,4,154
Tägerwilen,8017.0,Elektrizität,3,154
Tägerwilen,8017.0,Weitere,2,154
Courgenay,8021.0,Unbestimmt,70,97
Courgenay,8021.0,Weitere,15,97
Courgenay,8021.0,Keine,6,97
Courgenay,8021.0,Heizöl,6,97
Birsfelden,8015.0,Keine,70,116
Birsfelden,8015.0,Gas,17,116
Birsfelden,8015.0,Weitere,17,116
Birsfelden,8015.0,Heizöl,12,116
Aarwangen,8018.0,Unbestimmt,70,120
Aarwangen,8018.0,Heizöl,40,120
Aarwangen,8018.0,Weitere,6,120
Aarwangen,8018.0,Gas,3,120
Aarwangen,8018.0,Keine,1,120
Zweisimmen,8021.0,Unbestimmt,70,96
Zweisimmen,8021.0,Keine,11,96
Zweisimmen,8021.0,Weitere,11,96
Zweisimmen,8021.0,Heizöl,3,96
Zweisimmen,8021.0,Elektrizität,1,96
Fällanden,8023.0,Unbestimmt,70,93
Fällanden,8023.0,Weitere,11,93
Fällanden,8023.0,Keine,8,93
Fällanden,8023.0,Gas,4,93
Mühleberg,8022.0,Unbestimmt,70,84
Mühleberg,8022.0,Weitere,8,84
Mühleberg,8022.0,Heizöl,4,84
Mühleberg,8022.0,Elektrizität,1,84
Mühleberg,8022.0,Keine,1,84
Torricella-Taverne,8014.0,Heizöl,70,133
Torricella-Taverne,8014.0,Unbestimmt,52,133
Torricella-Taverne,8014.0,Weitere,6,133
Torricella-Taverne,8014.0,Elektrizität,3,133
Torricella-Taverne,8014.0,Gas,2,133
Bauma,8023.0,Unbestimmt,70,99
Bauma,8023.0,Keine,15,99
Bauma,8023.0,Weitere,12,99
Bauma,8023.0,Heizöl,2,99
Greifensee,8014.0,Gas,70,221
Greifensee,8014.0,Heizöl,59,221
Greifensee,8014.0,Unbestimmt,49,221
Greifensee,8014.0,Weitere,41,221
Greifensee,8014.0,Keine,2,221
Belp,8021.0,Unbestimmt,70,167
Belp,8021.0,Weitere,29,167
Belp,8021.0,Gas,28,167
Belp,8021.0,Heizöl,25,167
Belp,8021.0,Keine,15,167
Hittnau,8022.0,Unbestimmt,70,75
Hittnau,8022.0,Weitere,2,75
Hittnau,8022.0,Elektrizität,2,75
Hittnau,8022.0,Keine,1,75
Wangen bei Olten,8021.0,Unbestimmt,70,100
Wangen bei Olten,8021.0,Gas,15,100
Wangen bei Olten,8021.0,Keine,8,100
Wangen bei Olten,8021.0,Weitere,7,100
Arbon,8018.0,Gas,70,164
Arbon,8018.0,Unbestimmt,63,164
Arbon,8018.0,Heizöl,23,164
Arbon,8018.0,Weitere,5,164
Arbon,8018.0,Elektrizität,2,164
Arbon,8018.0,Keine,1,164
Nyon,8019.0,Gas,70,108
Nyon,8019.0,Unbestimmt,29,108
Nyon,8019.0,Heizöl,3,108
Nyon,8019.0,Elektrizität,3,108
Nyon,8019.0,Keine,2,108
Nyon,8019.0,Weitere,1,108
Sierre,8019.0,Gas,70,94
Sierre,8019.0,Unbestimmt,13,94
Sierre,8019.0,Heizöl,4,94
Sierre,8019.0,Elektrizität,4,94
Sierre,8019.0,Weitere,3,94
Buchs (ZH),8014.0,Heizöl,70,118
Buchs (ZH),8014.0,Unbestimmt,38,118
Buchs (ZH),8014.0,Weitere,6,118
Buchs (ZH),8014.0,Gas,2,118
Buchs (ZH),8014.0,Elektrizität,2,118
Lostorf,8021.0,Unbestimmt,70,104
Lostorf,8021.0,Weitere,32,104
Lostorf,8021.0,Heizöl,2,104
Wittinsburg,8011.0,Keine,70,102
Wittinsburg,8011.0,Weitere,21,102
Wittinsburg,8011.0,Heizöl,10,102
Wittinsburg,8011.0,Elektrizität,1,102
Bogis-Bossey,8017.0,Elektrizität,70,103
Bogis-Bossey,8017.0,Unbestimmt,24,103
Bogis-Bossey,8017.0,Weitere,6,103
Bogis-Bossey,8017.0,Heizöl,3,103
Lenk,8013.0,Keine,70,188
Lenk,8013.0,Heizöl,53,188
Lenk,8013.0,Weitere,28,188
Lenk,8013.0,Unbestimmt,24,188
Lenk,8013.0,Elektrizität,13,188
Pratteln,8020.0,Keine,70,150
Pratteln,8020.0,Gas,47,150
Pratteln,8020.0,Weitere,31,150
Pratteln,8020.0,Heizöl,2,150
Knonau,8011.0,Keine,70,207
Knonau,8011.0,Unbestimmt,47,207
Knonau,8011.0,Heizöl,45,207
Knonau,8011.0,Weitere,40,207
Knonau,8011.0,Elektrizität,4,207
Knonau,8011.0,Gas,1,207
Ardon,8017.0,Unbestimmt,70,136
Ardon,8017.0,Heizöl,25,136
Ardon,8017.0,Elektrizität,22,136
Ardon,8017.0,Weitere,14,136
Ardon,8017.0,Gas,5,136
Rüegsau,8012.0,Unbestimmt,70,181
Rüegsau,8012.0,Heizöl,55,181
Rüegsau,8012.0,Weitere,41,181
Rüegsau,8012.0,Elektrizität,10,181
Rüegsau,8012.0,Gas,5,181
Döttingen,8021.0,Unbestimmt,70,98
Döttingen,8021.0,Weitere,27,98
Döttingen,8021.0,Heizöl,1,98
Bois-d'Amont,8016.0,Unbestimmt,70,118
Bois-d'Amont,8016.0,Weitere,22,118
Bois-d'Amont,8016.0,Elektrizität,17,118
Bois-d'Amont,8016.0,Heizöl,9,118
Gurmels,8014.0,Unbestimmt,70,131
Gurmels,8014.0,Heizöl,50,131
Gurmels,8014.0,Weitere,9,131
Gurmels,8014.0,Elektrizität,2,131
Courgenay,8015.0,Unbestimmt,70,152
Courgenay,8015.0,Heizöl,62,152
Courgenay,8015.0,Weitere,8,152
Courgenay,8015.0,Keine,6,152
Courgenay,8015.0,Elektrizität,6,152
Niederhelfenschwil,8022.0,Unbestimmt,70,93
Niederhelfenschwil,8022.0,Keine,15,93
Niederhelfenschwil,8022.0,Weitere,5,93
Niederhelfenschwil,8022.0,Gas,3,93
Villaz,8022.0,Unbestimmt,70,97
Villaz,8022.0,Gas,13,97
Villaz,8022.0,Weitere,12,97
Villaz,8022.0,Keine,2,97
Ueberstorf,8015.0,Heizöl,70,132
Ueberstorf,8015.0,Unbestimmt,40,132
Ueberstorf,8015.0,Weitere,15,132
Ueberstorf,8015.0,Elektrizität,7,132
Bischofszell,8022.0,Unbestimmt,70,123
Bischofszell,8022.0,Keine,26,123
Bischofszell,8022.0,Weitere,18,123
Bischofszell,8022.0,Gas,7,123
Bischofszell,8022.0,Heizöl,2,123
Court,8014.0,Unbestimmt,70,115
Court,8014.0,Heizöl,39,115
Court,8014.0,Weitere,3,115
Court,8014.0,Keine,3,115
Chavornay,8021.0,Gas,70,128
Chavornay,8021.0,Unbestimmt,42,128
Chavornay,8021.0,Keine,6,128
Chavornay,8021.0,Heizöl,6,128
Chavornay,8021.0,Weitere,4,128
Oberägeri,8019.0,Heizöl,70,147
Oberägeri,8019.0,Unbestimmt,53,147
Oberägeri,8019.0,Weitere,15,147
Oberägeri,8019.0,Keine,9,147
Cologny,8019.0,Gas,70,131
Cologny,8019.0,Unbestimmt,50,131
Cologny,8019.0,Heizöl,10,131
Cologny,8019.0,Weitere,1,131
Cugy (VD),8015.0,Heizöl,70,200
Cugy (VD),8015.0,Unbestimmt,62,200
Cugy (VD),8015.0,Elektrizität,47,200
Cugy (VD),8015.0,Weitere,11,200
Cugy (VD),8015.0,Gas,9,200
Cugy (VD),8015.0,Keine,1,200
Wettswil am Albis,8023.0,Unbestimmt,70,74
Wettswil am Albis,8023.0,Weitere,4,74
Zwingen,8018.0,Keine,70,141
Zwingen,8018.0,Heizöl,54,141
Zwingen,8018.0,Weitere,11,141
Zwingen,8018.0,Elektrizität,4,141
Zwingen,8018.0,Gas,2,141
Böztal,8020.0,Unbestimmt,70,88
Böztal,8020.0,Heizöl,11,88
Böztal,8020.0,Weitere,5,88
Böztal,8020.0,Keine,1,88
Böztal,8020.0,Gas,1,88
Saignelégier,8014.0,Unbestimmt,70,148
Saignelégier,8014.0,Heizöl,54,148
Saignelégier,8014.0,Weitere,17,148
Saignelégier,8014.0,Elektrizität,6,148
Saignelégier,8014.0,Keine,1,148
Chardonne,8014.0,Heizöl,70,176
Chardonne,8014.0,Unbestimmt,61,176
Chardonne,8014.0,Gas,33,176
Chardonne,8014.0,Weitere,9,176
Chardonne,8014.0,Elektrizität,3,176
Hägendorf,8022.0,Unbestimmt,70,89
Hägendorf,8022.0,Weitere,8,89
Hägendorf,8022.0,Gas,6,89
Hägendorf,8022.0,Keine,2,89
Hägendorf,8022.0,Heizöl,2,89
Hägendorf,8022.0,Elektrizität,1,89
Morges,8015.0,Unbestimmt,70,174
Morges,8015.0,Heizöl,37,174
Morges,8015.0,Gas,31,174
Morges,8015.0,Elektrizität,30,174
Morges,8015.0,Weitere,5,174
Morges,8015.0,Keine,1,174
Sarmenstorf,8020.0,Unbestimmt,70,97
Sarmenstorf,8020.0,Heizöl,21,97
Sarmenstorf,8020.0,Weitere,5,97
Sarmenstorf,8020.0,Keine,1,97
Wald (ZH),8022.0,Unbestimmt,70,91
Wald (ZH),8022.0,Weitere,10,91
